Day;Month;Year;Plot;Subplot;Group;Order;Family;Genus;Species;raw_species_id;number_animal;Plant;Plant_Simple;Jar;Time;comments;;
13;5;2019;4;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;D1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;D2;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;D5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;E1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;E3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:30;;;
13;5;2019;4;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
13;5;2019;4;F2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:30;;;
13;5;2019;4;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;11:30;;;
13;5;2019;5;A1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:00;;;
13;5;2019;5;A2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:00;;;
13;5;2019;5;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;B5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:00;;;
13;5;2019;5;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;C5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;E5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;E6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:00;;;
13;5;2019;5;F2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:00;;;
13;5;2019;6;A2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;A3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;A4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;A6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;B1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;B1;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:30;;;
13;5;2019;6;B1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;B2;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;B2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;Stick;Stick;;12:30;;;
13;5;2019;6;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;B3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;B5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:30;;;
13;5;2019;6;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;11;HOMA;HOMA;;12:30;;;
13;5;2019;6;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;C1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;C1;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;C3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;C3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:30;;;
13;5;2019;6;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:30;;;
13;5;2019;6;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;D3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:30;;;
13;5;2019;6;D3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;D3;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;D4;Grasshoppers;Orthoptera;Acrididae;Aiolopus;Aiolopus_strepens;Aiolopus_strepens;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;D5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;D6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:30;;;
13;5;2019;6;D6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;E3;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:30;;;
13;5;2019;6;E5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;E5;Grasshoppers;Orthoptera;Acrididae;Aiolopus;Aiolopus_strepens;Aiolopus_strepens;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;12;HOMA;HOMA;;12:30;;;
13;5;2019;6;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:30;;;
13;5;2019;6;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:30;;;
13;5;2019;6;F2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;Salicornia;Salicornia;;12:30;;;
13;5;2019;6;F3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:30;;;
13;5;2019;6;F3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;Salicornia;Salicornia;;12:30;;;
13;5;2019;6;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;13;HOMA;HOMA;;12:30;;;
13;5;2019;6;F6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:30;;;
13;5;2019;6;F6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:30;;;
13;5;2019;7;A4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;CETE;CETE;;13:00;;;
13;5;2019;7;A5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:00;;;
13;5;2019;7;A5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;Stick;Stick;;13:00;;;
13;5;2019;7;A6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PAIN;PAIN;;13:00;;;
13;5;2019;7;A6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;BEMA;BEMA;;13:00;;;
13;5;2019;7;A6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PUPA;PUPA;;13:00;;;
13;5;2019;7;B2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;13:00;;;
13;5;2019;7;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;CETE;CETE;;13:00;;;
13;5;2019;7;B5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;BEMA;BEMA;;13:00;;;
13;5;2019;7;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PAIN;PAIN;;13:00;;;
13;5;2019;7;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;CETE;CETE;;13:00;;;
13;5;2019;7;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;BEMA;BEMA;;13:00;;;
13;5;2019;7;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PUPA;PUPA;;13:00;;;
13;5;2019;7;C2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;CETE;CETE;;13:00;;;
13;5;2019;7;C2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;POMA;POMA;;13:00;;;
13;5;2019;7;C2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PUPA;PUPA;;13:00;;;
13;5;2019;7;C3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;POMA;POMA;;13:00;;;
13;5;2019;7;C3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PUPA;PUPA;;13:00;;;
13;5;2019;7;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;7;Stick;Stick;;13:00;;;
13;5;2019;7;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;CETE;CETE;;13:00;;;
13;5;2019;7;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;CETE;CETE;;13:00;;;
13;5;2019;7;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;Stick;Stick;;13:00;;;
13;5;2019;7;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;BEMA;BEMA;;13:00;;;
13;5;2019;7;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;POMA;POMA;;13:00;;;
13;5;2019;7;D1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:00;;;
13;5;2019;7;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;CETE;CETE;;13:00;;;
13;5;2019;7;D3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;POMA;POMA;;13:00;;;
13;5;2019;7;D4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;POMA;POMA;;13:00;;;
13;5;2019;7;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;POMA;POMA;;13:00;;;
13;5;2019;7;D4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;11;CETE;CETE;;13:00;;;
13;5;2019;7;D5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;Stick;Stick;;13:00;;;
13;5;2019;7;D6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;6;Salicornia;Salicornia;;13:00;;;
13;5;2019;7;D6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;13:00;;;
13;5;2019;7;E1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:00;;;
13;5;2019;7;E2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;MESU;MESU;;13:00;;;
13;5;2019;7;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PUPA;PUPA;;13:00;;;
13;5;2019;7;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PAIN;PAIN;;13:00;;;
13;5;2019;7;E4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;13;Stick;Stick;;13:00;;;
13;5;2019;7;E4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;CETE;CETE;;13:00;;;
13;5;2019;7;E5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;13;Stick;Stick;;13:00;;;
13;5;2019;7;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;BEMA;BEMA;;13:00;;;
13;5;2019;7;F2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:00;;;
13;5;2019;7;F3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;PUPA;PUPA;;13:00;;;
13;5;2019;7;F4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;11;Stick;Stick;;13:00;;;
13;5;2019;7;F4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;6;CETE;CETE;;13:00;;;
13;5;2019;7;F5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;16;Stick;Stick;;13:00;;;
13;5;2019;7;F5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;CETE;CETE;;13:00;;;
13;5;2019;7;F6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;POMA;POMA;;13:00;;;
13;5;2019;8;A1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;CETE;CETE;;13:30;;;
13;5;2019;8;A1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PUPA;PUPA;;13:30;;;
13;5;2019;8;A2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;20;CETE;CETE;;13:30;;;
13;5;2019;8;A2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;7;PUPA;PUPA;;13:30;;;
13;5;2019;8;A4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;16;CETE;CETE;;13:30;;;
13;5;2019;8;A6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;CETE;CETE;;13:30;;;
13;5;2019;8;B2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;POMA;POMA;;13:30;;;
13;5;2019;8;B3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;CETE;CETE;;13:30;;;
13;5;2019;8;B3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:30;;;
13;5;2019;8;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;9;CETE;CETE;;13:30;;;
13;5;2019;8;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;PUPA;PUPA;;13:30;;;
13;5;2019;8;B5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;10;CETE;CETE;;13:30;;;
13;5;2019;8;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;12;CETE;CETE;;13:30;;;
13;5;2019;8;C2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;POMA;POMA;;13:30;;;
13;5;2019;8;C3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:30;;;
13;5;2019;8;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;11;CETE;CETE;;13:30;;;
13;5;2019;8;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;6;PUPA;PUPA;;13:30;;;
13;5;2019;8;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:30;;;
13;5;2019;8;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;16;CETE;CETE;;13:30;;;
13;5;2019;8;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;9;CETE;CETE;;13:30;;;
13;5;2019;8;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;POMO;POMO;;13:30;;;
13;5;2019;8;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;CETE;CETE;;13:30;;;
13;5;2019;8;D4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;9;CETE;CETE;;13:30;;;
13;5;2019;8;D5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PUPA;PUPA;;13:30;;;
13;5;2019;8;D5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;CETE;CETE;;13:30;;;
13;5;2019;8;D6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;POMA;POMA;;13:30;;;
13;5;2019;8;D6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;CETE;CETE;;13:30;;;
13;5;2019;8;E1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;13;CETE;CETE;;13:30;;;
13;5;2019;8;E1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;PUPA;PUPA;;13:30;;;
13;5;2019;8;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PUPA;PUPA;;13:30;;;
13;5;2019;8;E4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;CETE;CETE;;13:30;;;
13;5;2019;8;E5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;18;CETE;CETE;;13:30;;;
13;5;2019;8;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;CETE;CETE;;13:30;;;
13;5;2019;8;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;PUPA;PUPA;;13:30;;;
13;5;2019;8;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;CETE;CETE;;13:30;;;
13;5;2019;8;F2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;CETE;CETE;;13:30;;;
13;5;2019;8;F3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;CETE;CETE;;13:30;;;
13;5;2019;8;F3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PUPA;PUPA;;13:30;;;
13;5;2019;8;F4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;10;CETE;CETE;;13:30;;;
13;5;2019;8;F4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PUPA;PUPA;;13:30;;;
13;5;2019;8;F5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;13;Salicornia;Salicornia;;13:30;;;
13;5;2019;8;F6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;CETE;CETE;;13:30;;;
13;5;2019;9;A6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;14:00;;;
13;5;2019;9;B1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;6;PAIN;PAIN;;14:00;;;
13;5;2019;9;B2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;9;POMO;POMO;;14:00;;;
13;5;2019;9;B3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PAIN;PAIN;;14:00;In this plot were a lot of snails in the canes; and also there were more in the canes near the marsh;
13;5;2019;9;B3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;8;POMO;POMO;;14:00;;;
13;5;2019;9;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;20;HOMA;HOMA;;14:00;;;
13;5;2019;9;B5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;30;HOMA;HOMA;;14:00;;;
13;5;2019;9;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;7;PAIN;PAIN;;14:00;;;
13;5;2019;9;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;14:00;;;
13;5;2019;9;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;PAIN;PAIN;;14:00;;;
13;5;2019;9;C3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;7;POMO;POMO;;14:00;;;
13;5;2019;9;C3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;PAIN;PAIN;;14:00;;;
13;5;2019;9;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;14:00;;;
13;5;2019;9;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;14:00;;;
13;5;2019;9;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PAIN;PAIN;;14:00;;;
13;5;2019;9;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;6;HOMA;HOMA;;14:00;;;
13;5;2019;9;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;PAIN;PAIN;;14:00;;;
