Day,Month,Year,Plot,Subplot,Type,Group,Order,Family,Genus,Species,raw_species_id,Aspect,Stage,number_animal,Plant,Jar,Time,Observers,Weather,comments
18,5,2020,8,A5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,PUPA,,12:11:00,L,So warm/sunny,
18,5,2020,8,A6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,BEMA,,12:11:00,L,So warm/sunny,
18,5,2020,8,A6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,PAIN,,12:11:00,L,So warm/sunny,
18,5,2020,8,C5,P,Spider,Araneae,Gnaphosidae,NA,NA,Gnaphosidae,NA,NA,1,POMO,spider_5.18.5,12:11:00,L,So warm/sunny,
18,5,2020,8,C5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,12:11:00,L,So warm/sunny,
18,5,2020,8,C4,H,Beetle,Coleoptera,NA,NA,NA,Coleoptera,NA,NA,1,Artemisia,beetle_8.18.5,12:11:00,L,So warm/sunny,beetle_8.18.5 falta
18,5,2020,8,C3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,POMO,,12:11:00,L,So warm/sunny,
18,5,2020,8,C3,H,Beetle,Coleoptera,Coccinellidae,Coccinella,Coccinella_septempunctata,Coccinella_septempunctata,NA,NA,1,CETE,,12:11:00,L,So warm/sunny,
18,5,2020,8,C2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,LEMA,,12:11:00,L,So warm/sunny,
18,5,2020,8,C1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,12:11:00,L,So warm/sunny,
18,5,2020,8,E1,H,Beetle,Coleoptera,Chrysomelidae,Cassida,NA,Cassida_sp,NA,NA,1,LEMA,,12:11:00,L,So warm/sunny,
18,5,2020,8,E2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,LEMA,,12:11:00,L,So warm/sunny,
18,5,2020,8,E4,H,Beetle,Coleoptera,Chrysomelidae,Cassida,NA,Cassida_sp,NA,NA,1,POMO,,12:11:00,L,So warm/sunny,
18,5,2020,8,E5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,LEMA,,12:11:00,L,So warm/sunny,
18,5,2020,8,E5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,4,Stick,,12:11:00,L,So warm/sunny,
18,5,2020,8,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,12:11:00,L,So warm/sunny,
18,5,2020,8,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,12:11:00,L,So warm/sunny,
18,5,2020,8,E6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,3,Stick,,12:11:00,L,So warm/sunny,
18,5,2020,2,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,2,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,2,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,2,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,13,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,2,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,A6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,SOAS,,17:39:00,L,So warm/sunny,
18,5,2020,1,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,C1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,17:39:00,L,So warm/sunny,
18,5,2020,1,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,9,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,1,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,17:39:00,L,So warm/sunny,
18,5,2020,6,A2,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,2,HOMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,A2,H,Bug,Hemiptera,Coreidae,Centrocoris,NA,Centrocoris_sp,NA,NA,1,HOMA,Red_black_fly_10.18.5,14:54:00,L,So warm/sunny,
18,5,2020,6,A3,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,A4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,A4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,11,HOMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,14:54:00,L,So warm/sunny,
18,5,2020,6,C5,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,huge_spider_x.18.5 falta,14:54:00,L,So warm/sunny,huge_spider_x.18.5
18,5,2020,6,C1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,E1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Salicornia,,14:54:00,L,So warm/sunny,
18,5,2020,6,E1,H,Bug,Hemiptera,Reduviidae,Ectomocoris,Ectomocoris_ululans,Ectomocoris_ululans,NA,NA,1,Stick,6.18.5,14:54:00,L,So warm/sunny,
18,5,2020,6,E2,P,Spider,Araneae,Salticidae,Thyene,Thyene_imperialis,Thyene_imperialis,NA,NA,1,Stick,2_17_2,14:54:00,L,So warm/sunny,
18,5,2020,6,E2,H,Beetle,Coleoptera,NA,NA,NA,Coleoptera,NA,NA,1,Stick,round_beetle_x.18.5,14:54:00,L,So warm/sunny,round_beetle_x.18.5
18,5,2020,6,E3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,BEMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,E3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,E5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,14:54:00,L,So warm/sunny,
18,5,2020,6,E6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,14:54:00,L,So warm/sunny,
18,5,2020,5,A2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,A2,H,Bug,Hemiptera,Reduviidae,Ectomocoris,Ectomocoris_ululans,Ectomocoris_ululans,NA,NA,1,Stick,6.18.5,15:20:00,L,So warm/sunny,
18,5,2020,5,A3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,2,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,A3,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,2,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,A4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,A5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,A6,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,C6,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,C5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,C4,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,2,Stick,,15:20:00,L,So warm/sunny,
18,5,2020,5,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,15:20:00,L,So warm/sunny,
18,5,2020,5,C1,P,Spider,Araneae,Araneidae,Argiope,Argiope_trifasciata,Argiope_trifasciata,NA,NA,1,Salicornia,,15:20:00,L,So warm/sunny,
18,5,2020,5,E1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Salicornia,,15:20:00,L,So warm/sunny,
18,5,2020,5,E1,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,2,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,E3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,E4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,2,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,E5,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,2,HOMA,,15:20:00,L,So warm/sunny,
18,5,2020,5,E6,P,Mantis,Dictyoptera,Mantidae,Apteromantis,Apteromantis_aptera,Apteromantis_aptera,NA,NA,1,Salicornia,,15:20:00,L,So warm/sunny,greenish
18,5,2020,4,A2,P,Spider,Araneae,Araneidae,Argiope,Argiope_trifasciata,Argiope_trifasciata,NA,NA,2,HOMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,A2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,A3,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,Salicornia,,15:45:00,L,So warm/sunny,
18,5,2020,4,A4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,HOMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,A5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,HOMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,A5,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,BEMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,A6,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,C2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Ground,,15:45:00,L,So warm/sunny,
18,5,2020,4,C1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,3,LEMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,E1,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,E2,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,2,HOMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,E3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,E4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,15:45:00,L,So warm/sunny,
18,5,2020,4,E6,P,Spider,Araneae,Araneidae,Gibbaranea,Gibbaranea_bituberculata,Gibbaranea_bituberculata,NA,NA,1,Stick,1_26_2,15:45:00,L,So warm/sunny,
19,5,2020,1,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,A2,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,LEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,C6,H,Grasshoppers,Orthoptera,Tettigoniidae,Conocephalus,Conocephalus_dorsalis,Conocephalus_dorsalis,NA,NA,1,BEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,16,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,C3,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,C2,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,C1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,4,LEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,C1,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,E1,P,Spider,Araneae,NA,NA,NA,spider_web,brownish,NA,1,LEMA,,10:59:00,L,So warm/sunny,brownish
19,5,2020,1,E2,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,E2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,4,LEMA,,10:59:00,L,So warm/sunny,brownish
19,5,2020,1,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,E3,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,brownish,NA,1,LEMA,,10:59:00,L,So warm/sunny,brownish
19,5,2020,1,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,E4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,Adult,1,HOMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,10:59:00,L,So warm/sunny,
19,5,2020,1,E6,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,3,LEMA,,10:59:00,L,So warm/sunny,
19,5,2020,1,E6,H,Beetle,Coleoptera,Silphidae,Silpha,Silpha_puncticollis,Silpha_puncticollis,NA,NA,1,Ground,black_big_beetles_x.18.5,10:59:00,L,So warm/sunny,
19,5,2020,2,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,A3,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,PAIN,,11:10:00,L,So warm/sunny,
19,5,2020,2,A3,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,11:10:00,L,So warm/sunny,
19,5,2020,2,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,A4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,11:10:00,L,So warm/sunny,
19,5,2020,2,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,C4,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,11:10:00,L,So warm/sunny,
19,5,2020,2,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,C2,P,Spider,Araneae,Gnaphosidae,NA,NA,Gnaphosidae,black_spider_x.18.6,NA,1,Stick,black_spider_x.18.5,11:10:00,L,So warm/sunny,
19,5,2020,2,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,E2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,11:10:00,L,So warm/sunny,
19,5,2020,2,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,11:10:00,L,So warm/sunny,
19,5,2020,2,E6,P,Spider,Araneae,Sparassidae,Micrommata,Micrommata_ligurina,Micrommata_ligurina,NA,NA,1,Stick,,11:10:00,L,So warm/sunny,
18,5,2020,9,A1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Artemisia,,13:10:00,L,So warm/sunny,
18,5,2020,9,A2,H,Beetle,Coleoptera,Coccinellidae,Coccinella,Coccinella_septempunctata,Coccinella_septempunctata,NA,NA,1,Ground,,13:10:00,L,So warm/sunny,
18,5,2020,9,A2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,13:10:00,L,So warm/sunny,
18,5,2020,9,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,6,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,9,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A5,H,Ant,Hymenoptera,Formicidae,NA,NA,Ant_hill,NA,NA,1,Ground,,13:10:00,L,So warm/sunny,
18,5,2020,9,A5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,A6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,4,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,3,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C4,P,Spider,Araneae,Theridiidae,NA,NA,Theridiidae,NA,NA,1,Stick,2.18.5,13:10:00,L,So warm/sunny,
18,5,2020,9,C4,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,13:10:00,L,So warm/sunny,
18,5,2020,9,C3,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,13:10:00,L,So warm/sunny,
